,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,Stay_at_home
1867,Idaho,US,4/6/2020,1101,10,1
1868,Idaho,US,4/7/2020,1170,13,1
1869,Idaho,US,4/8/2020,1210,15,1
1870,Idaho,US,4/9/2020,1232,18,1
1871,Idaho,US,4/10/2020,1354,24,1
1872,Idaho,US,4/11/2020,1396,25,1
1873,Idaho,US,4/12/2020,1407,27,1
1874,Idaho,US,4/13/2020,1426,27,1
1875,Idaho,US,4/14/2020,1464,33,1
1876,Idaho,US,4/15/2020,1473,39,1
1877,Idaho,US,4/16/2020,1587,41,1
1878,Idaho,US,4/17/2020,1609,41,1
1879,Idaho,US,4/18/2020,1655,43,1
1880,Idaho,US,4/19/2020,1668,44,1
1881,Idaho,US,4/20/2020,1672,45,1
1882,Idaho,US,4/21/2020,1736,48,1
1883,Idaho,US,4/22/2020,1766,51,1
1884,Idaho,US,4/23/2020,1836,54,1
1885,Idaho,US,4/24/2020,1870,54,1
1886,Idaho,US,4/25/2020,1887,56,1
1887,Idaho,US,4/26/2020,1897,56,1
1904,Illinois,US,1/22/2020,0,0,0
1905,Illinois,US,1/23/2020,0,0,0
1906,Illinois,US,1/24/2020,1,0,0
1907,Illinois,US,1/25/2020,1,0,0
1908,Illinois,US,1/26/2020,1,0,0
1909,Illinois,US,1/27/2020,1,0,0
1910,Illinois,US,1/28/2020,1,0,0
1911,Illinois,US,1/29/2020,1,0,0
1912,Illinois,US,1/30/2020,1,0,0
1913,Illinois,US,1/31/2020,2,0,0
1914,Illinois,US,2/1/2020,2,0,0
1915,Illinois,US,2/2/2020,2,0,0
1916,Illinois,US,2/3/2020,2,0,0
1917,Illinois,US,2/4/2020,2,0,0
1918,Illinois,US,2/5/2020,2,0,0
1919,Illinois,US,2/6/2020,2,0,0
1920,Illinois,US,2/7/2020,2,0,0
1921,Illinois,US,2/8/2020,2,0,0
1922,Illinois,US,2/9/2020,2,0,0
1923,Illinois,US,2/10/2020,2,0,0
1924,Illinois,US,2/11/2020,2,0,0
1925,Illinois,US,2/12/2020,2,0,0
1926,Illinois,US,2/13/2020,2,0,0
1927,Illinois,US,2/14/2020,2,0,0
1928,Illinois,US,2/15/2020,2,0,0
1929,Illinois,US,2/16/2020,2,0,0
1930,Illinois,US,2/17/2020,2,0,0
1931,Illinois,US,2/18/2020,2,0,0
1932,Illinois,US,2/19/2020,2,0,0
1933,Illinois,US,2/20/2020,2,0,0
1934,Illinois,US,2/21/2020,2,0,0
1935,Illinois,US,2/22/2020,2,0,0
1936,Illinois,US,2/23/2020,2,0,0
1937,Illinois,US,2/24/2020,2,0,0
1938,Illinois,US,2/25/2020,2,0,0
1939,Illinois,US,2/26/2020,2,0,0
1940,Illinois,US,2/27/2020,2,0,0
1941,Illinois,US,2/28/2020,2,0,0
1942,Illinois,US,2/29/2020,2,0,0
1943,Illinois,US,3/1/2020,3,0,0
1944,Illinois,US,3/2/2020,4,0,0
1945,Illinois,US,3/3/2020,4,0,0
1946,Illinois,US,3/4/2020,4,0,0
1947,Illinois,US,3/5/2020,5,0,0
1948,Illinois,US,3/6/2020,5,0,0
1949,Illinois,US,3/7/2020,6,0,0
1950,Illinois,US,3/8/2020,7,0,0
1951,Illinois,US,3/9/2020,7,0,0
1952,Illinois,US,3/10/2020,12,0,0
1953,Illinois,US,3/11/2020,25,0,0
1954,Illinois,US,3/12/2020,32,0,0
1955,Illinois,US,3/13/2020,46,0,0
1956,Illinois,US,3/14/2020,64,0,0
1957,Illinois,US,3/15/2020,66,0,0
1958,Illinois,US,3/16/2020,83,0,0
1959,Illinois,US,3/17/2020,161,1,0
1960,Illinois,US,3/18/2020,272,1,0
1961,Illinois,US,3/19/2020,422,4,0
1962,Illinois,US,3/20/2020,585,5,0
1963,Illinois,US,3/21/2020,753,6,1
1964,Illinois,US,3/22/2020,1049,9,1
1965,Illinois,US,3/23/2020,1285,12,1
1966,Illinois,US,3/24/2020,1537,16,1
1967,Illinois,US,3/25/2020,1865,19,1
1968,Illinois,US,3/26/2020,2538,26,1
1969,Illinois,US,3/27/2020,3024,34,1
1970,Illinois,US,3/28/2020,3491,47,1
1971,Illinois,US,3/29/2020,4596,66,1
1972,Illinois,US,3/30/2020,5056,73,1
1973,Illinois,US,3/31/2020,5994,99,1
1974,Illinois,US,4/1/2020,6980,141,1
1975,Illinois,US,4/2/2020,7695,163,1
1976,Illinois,US,4/3/2020,8904,210,1
1977,Illinois,US,4/4/2020,10357,244,1
1978,Illinois,US,4/5/2020,11259,274,1
1979,Illinois,US,4/6/2020,12262,307,1
1980,Illinois,US,4/7/2020,13553,380,1
1981,Illinois,US,4/8/2020,15078,462,1
1982,Illinois,US,4/9/2020,16422,528,1
1983,Illinois,US,4/10/2020,17887,597,1
1984,Illinois,US,4/11/2020,19180,677,1
1985,Illinois,US,4/12/2020,20852,720,1
1986,Illinois,US,4/13/2020,22025,798,1
1987,Illinois,US,4/14/2020,23248,868,1
1988,Illinois,US,4/15/2020,24593,949,1
1989,Illinois,US,4/16/2020,25734,1072,1
1990,Illinois,US,4/17/2020,27578,1132,1
1991,Illinois,US,4/18/2020,29160,1259,1
1992,Illinois,US,4/19/2020,30357,1290,1
1993,Illinois,US,4/20/2020,31513,1349,1
1994,Illinois,US,4/21/2020,33059,1468,1
1995,Illinois,US,4/22/2020,35107,1565,1
1996,Illinois,US,4/23/2020,36937,1688,1
1997,Illinois,US,4/24/2020,39658,1795,1
1998,Illinois,US,4/25/2020,41777,1875,1
1999,Illinois,US,4/26/2020,43903,1933,1
2016,Indiana,US,1/22/2020,0,0,0
2017,Indiana,US,1/23/2020,0,0,0
2018,Indiana,US,1/24/2020,0,0,0
2019,Indiana,US,1/25/2020,0,0,0
2020,Indiana,US,1/26/2020,0,0,0
2021,Indiana,US,1/27/2020,0,0,0
2022,Indiana,US,1/28/2020,0,0,0
2023,Indiana,US,1/29/2020,0,0,0
2024,Indiana,US,1/30/2020,0,0,0
2025,Indiana,US,1/31/2020,0,0,0
2026,Indiana,US,2/1/2020,0,0,0
2027,Indiana,US,2/2/2020,0,0,0
2028,Indiana,US,2/3/2020,0,0,0
2029,Indiana,US,2/4/2020,0,0,0
2030,Indiana,US,2/5/2020,0,0,0
2031,Indiana,US,2/6/2020,0,0,0
2032,Indiana,US,2/7/2020,0,0,0
2033,Indiana,US,2/8/2020,0,0,0
2034,Indiana,US,2/9/2020,0,0,0
2035,Indiana,US,2/10/2020,0,0,0
2036,Indiana,US,2/11/2020,0,0,0
2037,Indiana,US,2/12/2020,0,0,0
2038,Indiana,US,2/13/2020,0,0,0
2039,Indiana,US,2/14/2020,0,0,0
2040,Indiana,US,2/15/2020,0,0,0
2041,Indiana,US,2/16/2020,0,0,0
2042,Indiana,US,2/17/2020,0,0,0
2043,Indiana,US,2/18/2020,0,0,0
2044,Indiana,US,2/19/2020,0,0,0
2045,Indiana,US,2/20/2020,0,0,0
2046,Indiana,US,2/21/2020,0,0,0
2047,Indiana,US,2/22/2020,0,0,0
2048,Indiana,US,2/23/2020,0,0,0
2049,Indiana,US,2/24/2020,0,0,0
2050,Indiana,US,2/25/2020,0,0,0
2051,Indiana,US,2/26/2020,0,0,0
2052,Indiana,US,2/27/2020,0,0,0
2053,Indiana,US,2/28/2020,0,0,0
2054,Indiana,US,2/29/2020,0,0,0
2055,Indiana,US,3/1/2020,0,0,0
2056,Indiana,US,3/2/2020,0,0,0
2057,Indiana,US,3/3/2020,0,0,0
2058,Indiana,US,3/4/2020,0,0,0
2059,Indiana,US,3/5/2020,0,0,0
2060,Indiana,US,3/6/2020,1,0,0
2061,Indiana,US,3/7/2020,1,0,0
2062,Indiana,US,3/8/2020,2,0,0
2063,Indiana,US,3/9/2020,3,0,0
2064,Indiana,US,3/10/2020,6,0,0
2065,Indiana,US,3/11/2020,11,0,0
2066,Indiana,US,3/12/2020,13,0,0
2067,Indiana,US,3/13/2020,13,0,0
2068,Indiana,US,3/14/2020,16,0,0
2069,Indiana,US,3/15/2020,20,0,0
2070,Indiana,US,3/16/2020,25,1,0
2071,Indiana,US,3/17/2020,30,2,0
2072,Indiana,US,3/18/2020,38,2,0
2073,Indiana,US,3/19/2020,60,2,0
2074,Indiana,US,3/20/2020,86,3,0
2075,Indiana,US,3/21/2020,128,4,0
2076,Indiana,US,3/22/2020,204,6,0
2077,Indiana,US,3/23/2020,270,7,0
2078,Indiana,US,3/24/2020,368,12,1
2079,Indiana,US,3/25/2020,477,14,1
2080,Indiana,US,3/26/2020,645,17,1
2081,Indiana,US,3/27/2020,979,25,1
2082,Indiana,US,3/28/2020,1233,31,1
2083,Indiana,US,3/29/2020,1513,32,1
2084,Indiana,US,3/30/2020,1786,35,1
2085,Indiana,US,3/31/2020,2158,49,1
2086,Indiana,US,4/1/2020,2564,65,1
2087,Indiana,US,4/2/2020,3038,78,1
2088,Indiana,US,4/3/2020,3437,102,1
2089,Indiana,US,4/4/2020,3953,116,1
2090,Indiana,US,4/5/2020,4411,127,1
2091,Indiana,US,4/6/2020,4956,143,1
2092,Indiana,US,4/7/2020,5510,173,1
2093,Indiana,US,4/8/2020,5943,203,1
2094,Indiana,US,4/9/2020,6351,245,1
2095,Indiana,US,4/10/2020,6907,300,1
2096,Indiana,US,4/11/2020,7435,330,1
2097,Indiana,US,4/12/2020,7928,343,1
2098,Indiana,US,4/13/2020,8359,350,1
2099,Indiana,US,4/14/2020,8527,387,1
2100,Indiana,US,4/15/2020,8960,436,1
2101,Indiana,US,4/16/2020,9542,477,1
2102,Indiana,US,4/17/2020,10154,522,1
2103,Indiana,US,4/18/2020,10641,545,1
2104,Indiana,US,4/19/2020,11211,562,1
2105,Indiana,US,4/20/2020,11688,577,1
2106,Indiana,US,4/21/2020,12097,635,1
2107,Indiana,US,4/22/2020,12438,666,1
2108,Indiana,US,4/23/2020,13039,706,1
2109,Indiana,US,4/24/2020,13681,741,1
2110,Indiana,US,4/25/2020,14399,786,1
2111,Indiana,US,4/26/2020,15012,813,1
2128,Iowa,US,1/22/2020,0,0,0
2129,Iowa,US,1/23/2020,0,0,0
2130,Iowa,US,1/24/2020,0,0,0
2131,Iowa,US,1/25/2020,0,0,0
2132,Iowa,US,1/26/2020,0,0,0
2133,Iowa,US,1/27/2020,0,0,0
2134,Iowa,US,1/28/2020,0,0,0
2135,Iowa,US,1/29/2020,0,0,0
2136,Iowa,US,1/30/2020,0,0,0
2137,Iowa,US,1/31/2020,0,0,0
2138,Iowa,US,2/1/2020,0,0,0
2139,Iowa,US,2/2/2020,0,0,0
2140,Iowa,US,2/3/2020,0,0,0
2141,Iowa,US,2/4/2020,0,0,0
2142,Iowa,US,2/5/2020,0,0,0
2143,Iowa,US,2/6/2020,0,0,0
2144,Iowa,US,2/7/2020,0,0,0
2145,Iowa,US,2/8/2020,0,0,0
2146,Iowa,US,2/9/2020,0,0,0
2147,Iowa,US,2/10/2020,0,0,0
2148,Iowa,US,2/11/2020,0,0,0
2149,Iowa,US,2/12/2020,0,0,0
2150,Iowa,US,2/13/2020,0,0,0
2151,Iowa,US,2/14/2020,0,0,0
2152,Iowa,US,2/15/2020,0,0,0
2153,Iowa,US,2/16/2020,0,0,0
2154,Iowa,US,2/17/2020,0,0,0
2155,Iowa,US,2/18/2020,0,0,0
2156,Iowa,US,2/19/2020,0,0,0
2157,Iowa,US,2/20/2020,0,0,0
2158,Iowa,US,2/21/2020,0,0,0
2159,Iowa,US,2/22/2020,0,0,0
2160,Iowa,US,2/23/2020,0,0,0
2161,Iowa,US,2/24/2020,0,0,0
2162,Iowa,US,2/25/2020,0,0,0
2163,Iowa,US,2/26/2020,0,0,0
2164,Iowa,US,2/27/2020,0,0,0
2165,Iowa,US,2/28/2020,0,0,0
2166,Iowa,US,2/29/2020,0,0,0
2167,Iowa,US,3/1/2020,0,0,0
2168,Iowa,US,3/2/2020,0,0,0
2169,Iowa,US,3/3/2020,0,0,0
2170,Iowa,US,3/4/2020,0,0,0
2171,Iowa,US,3/5/2020,0,0,0
2172,Iowa,US,3/6/2020,0,0,0
2173,Iowa,US,3/7/2020,0,0,0
2174,Iowa,US,3/8/2020,0,0,0
2175,Iowa,US,3/9/2020,3,0,0
2176,Iowa,US,3/10/2020,8,0,0
2177,Iowa,US,3/11/2020,13,0,0
2178,Iowa,US,3/12/2020,14,0,0
2179,Iowa,US,3/13/2020,17,0,0
2180,Iowa,US,3/14/2020,17,0,0
2181,Iowa,US,3/15/2020,18,0,0
2182,Iowa,US,3/16/2020,23,0,0
2183,Iowa,US,3/17/2020,23,0,0
2184,Iowa,US,3/18/2020,38,0,0
2185,Iowa,US,3/19/2020,44,0,0
2186,Iowa,US,3/20/2020,45,0,0
2187,Iowa,US,3/21/2020,69,0,0
2188,Iowa,US,3/22/2020,90,0,0
2189,Iowa,US,3/23/2020,105,0,0
2190,Iowa,US,3/24/2020,124,0,0
2191,Iowa,US,3/25/2020,146,1,0
2192,Iowa,US,3/26/2020,179,1,0
2193,Iowa,US,3/27/2020,235,3,0
2194,Iowa,US,3/28/2020,298,3,0
2195,Iowa,US,3/29/2020,336,4,0
2196,Iowa,US,3/30/2020,424,6,0
2197,Iowa,US,3/31/2020,497,7,0
2198,Iowa,US,4/1/2020,547,9,0
2199,Iowa,US,4/2/2020,614,11,0
2200,Iowa,US,4/3/2020,699,11,0
2201,Iowa,US,4/4/2020,787,14,0
2202,Iowa,US,4/5/2020,869,18,0
2203,Iowa,US,4/6/2020,946,25,0
2204,Iowa,US,4/7/2020,1046,25,0
2205,Iowa,US,4/8/2020,1145,27,0
2206,Iowa,US,4/9/2020,1270,29,0
2207,Iowa,US,4/10/2020,1388,31,0
2208,Iowa,US,4/11/2020,1510,34,0
2209,Iowa,US,4/12/2020,1587,41,0
2210,Iowa,US,4/13/2020,1710,41,0
2211,Iowa,US,4/14/2020,1899,49,0
2212,Iowa,US,4/15/2020,1995,53,0
2213,Iowa,US,4/16/2020,2141,60,0
2214,Iowa,US,4/17/2020,2332,64,0
2215,Iowa,US,4/18/2020,2513,74,0
2216,Iowa,US,4/19/2020,2902,75,0
2217,Iowa,US,4/20/2020,3159,79,0
2218,Iowa,US,4/21/2020,3641,83,0
2219,Iowa,US,4/22/2020,3748,90,0
2220,Iowa,US,4/23/2020,3924,96,0
2221,Iowa,US,4/24/2020,4445,107,0
2222,Iowa,US,4/25/2020,5092,112,0
2223,Iowa,US,4/26/2020,5476,118,0
2240,Kansas,US,1/22/2020,0,0,0
2241,Kansas,US,1/23/2020,0,0,0
2242,Kansas,US,1/24/2020,0,0,0
2243,Kansas,US,1/25/2020,0,0,0
2244,Kansas,US,1/26/2020,0,0,0
2245,Kansas,US,1/27/2020,0,0,0
2246,Kansas,US,1/28/2020,0,0,0
2247,Kansas,US,1/29/2020,0,0,0
2248,Kansas,US,1/30/2020,0,0,0
2249,Kansas,US,1/31/2020,0,0,0
2250,Kansas,US,2/1/2020,0,0,0
2251,Kansas,US,2/2/2020,0,0,0
2252,Kansas,US,2/3/2020,0,0,0
2253,Kansas,US,2/4/2020,0,0,0
2254,Kansas,US,2/5/2020,0,0,0
2255,Kansas,US,2/6/2020,0,0,0
2256,Kansas,US,2/7/2020,0,0,0
2257,Kansas,US,2/8/2020,0,0,0
2258,Kansas,US,2/9/2020,0,0,0
2259,Kansas,US,2/10/2020,0,0,0
2260,Kansas,US,2/11/2020,0,0,0
2261,Kansas,US,2/12/2020,0,0,0
2262,Kansas,US,2/13/2020,0,0,0
2263,Kansas,US,2/14/2020,0,0,0
2264,Kansas,US,2/15/2020,0,0,0
2265,Kansas,US,2/16/2020,0,0,0
2266,Kansas,US,2/17/2020,0,0,0
2267,Kansas,US,2/18/2020,0,0,0
2268,Kansas,US,2/19/2020,0,0,0
2269,Kansas,US,2/20/2020,0,0,0
2270,Kansas,US,2/21/2020,0,0,0
2271,Kansas,US,2/22/2020,0,0,0
2272,Kansas,US,2/23/2020,0,0,0
2273,Kansas,US,2/24/2020,0,0,0
2274,Kansas,US,2/25/2020,0,0,0
2275,Kansas,US,2/26/2020,0,0,0
2276,Kansas,US,2/27/2020,0,0,0
2277,Kansas,US,2/28/2020,0,0,0
2278,Kansas,US,2/29/2020,0,0,0
2279,Kansas,US,3/1/2020,0,0,0
2280,Kansas,US,3/2/2020,0,0,0
2281,Kansas,US,3/3/2020,0,0,0
2282,Kansas,US,3/4/2020,0,0,0
2283,Kansas,US,3/5/2020,0,0,0
2284,Kansas,US,3/6/2020,0,0,0
2285,Kansas,US,3/7/2020,0,0,0
2286,Kansas,US,3/8/2020,1,0,0
2287,Kansas,US,3/9/2020,1,0,0
2288,Kansas,US,3/10/2020,1,0,0
2289,Kansas,US,3/11/2020,1,0,0
2290,Kansas,US,3/12/2020,4,0,0
2291,Kansas,US,3/13/2020,6,1,0
2292,Kansas,US,3/14/2020,8,1,0
2293,Kansas,US,3/15/2020,8,1,0
2294,Kansas,US,3/16/2020,11,1,0
2295,Kansas,US,3/17/2020,18,1,0
2296,Kansas,US,3/18/2020,22,1,0
2297,Kansas,US,3/19/2020,35,1,0
2298,Kansas,US,3/20/2020,48,1,0
2299,Kansas,US,3/21/2020,57,2,0
2300,Kansas,US,3/22/2020,65,2,0
2301,Kansas,US,3/23/2020,84,2,0
2302,Kansas,US,3/24/2020,100,2,0
2303,Kansas,US,3/25/2020,134,3,0
2304,Kansas,US,3/26/2020,172,3,0
2305,Kansas,US,3/27/2020,206,4,0
2306,Kansas,US,3/28/2020,266,4,0
2307,Kansas,US,3/29/2020,330,7,0
2308,Kansas,US,3/30/2020,372,8,
2309,Kansas,US,3/31/2020,434,9,
2310,Kansas,US,4/1/2020,485,10,1
2311,Kansas,US,4/2/2020,553,12,1
2312,Kansas,US,4/3/2020,629,18,1
2313,Kansas,US,4/4/2020,698,21,1
2314,Kansas,US,4/5/2020,751,22,1
2315,Kansas,US,4/6/2020,849,25,1
2316,Kansas,US,4/7/2020,912,29,1
2317,Kansas,US,4/8/2020,1046,34,1
2318,Kansas,US,4/9/2020,1116,42,1
2319,Kansas,US,4/10/2020,1117,42,1
2320,Kansas,US,4/11/2020,1275,55,1
2321,Kansas,US,4/12/2020,1344,56,1
2322,Kansas,US,4/13/2020,1390,62,1
2323,Kansas,US,4/14/2020,1441,69,1
2324,Kansas,US,4/15/2020,1504,71,1
2325,Kansas,US,4/16/2020,1615,80,1
2326,Kansas,US,4/17/2020,1730,82,1
2327,Kansas,US,4/18/2020,1821,85,1
2328,Kansas,US,4/19/2020,1905,93,1
2329,Kansas,US,4/20/2020,2048,102,1
2330,Kansas,US,4/21/2020,2164,109,1
2331,Kansas,US,4/22/2020,2331,112,1
2332,Kansas,US,4/23/2020,2721,113,1
2333,Kansas,US,4/24/2020,2959,118,1
2334,Kansas,US,4/25/2020,3135,120,1
2335,Kansas,US,4/26/2020,3277,121,1
2352,Kentucky,US,1/22/2020,0,0,0
2353,Kentucky,US,1/23/2020,0,0,0
2354,Kentucky,US,1/24/2020,0,0,0
2355,Kentucky,US,1/25/2020,0,0,0
2356,Kentucky,US,1/26/2020,0,0,0
2357,Kentucky,US,1/27/2020,0,0,0
2358,Kentucky,US,1/28/2020,0,0,0
2359,Kentucky,US,1/29/2020,0,0,0
2360,Kentucky,US,1/30/2020,0,0,0
2361,Kentucky,US,1/31/2020,0,0,0
2362,Kentucky,US,2/1/2020,0,0,0
2363,Kentucky,US,2/2/2020,0,0,0
2364,Kentucky,US,2/3/2020,0,0,0
2365,Kentucky,US,2/4/2020,0,0,0
2366,Kentucky,US,2/5/2020,0,0,0
2367,Kentucky,US,2/6/2020,0,0,0
2368,Kentucky,US,2/7/2020,0,0,0
2369,Kentucky,US,2/8/2020,0,0,0
2370,Kentucky,US,2/9/2020,0,0,0
2371,Kentucky,US,2/10/2020,0,0,0
2372,Kentucky,US,2/11/2020,0,0,0
2373,Kentucky,US,2/12/2020,0,0,0
2374,Kentucky,US,2/13/2020,0,0,0
2375,Kentucky,US,2/14/2020,0,0,0
2376,Kentucky,US,2/15/2020,0,0,0
2377,Kentucky,US,2/16/2020,0,0,0
2378,Kentucky,US,2/17/2020,0,0,0
2379,Kentucky,US,2/18/2020,0,0,0
2380,Kentucky,US,2/19/2020,0,0,0
2381,Kentucky,US,2/20/2020,0,0,0
2382,Kentucky,US,2/21/2020,0,0,0
2383,Kentucky,US,2/22/2020,0,0,0
2384,Kentucky,US,2/23/2020,0,0,0
2385,Kentucky,US,2/24/2020,0,0,0
2386,Kentucky,US,2/25/2020,0,0,0
2387,Kentucky,US,2/26/2020,0,0,0
2388,Kentucky,US,2/27/2020,0,0,0
2389,Kentucky,US,2/28/2020,0,0,0
2390,Kentucky,US,2/29/2020,0,0,0
2391,Kentucky,US,3/1/2020,0,0,0
2392,Kentucky,US,3/2/2020,0,0,0
2393,Kentucky,US,3/3/2020,0,0,0
2394,Kentucky,US,3/4/2020,0,0,0
2395,Kentucky,US,3/5/2020,0,0,0
2396,Kentucky,US,3/6/2020,1,0,0
2397,Kentucky,US,3/7/2020,1,0,0
2398,Kentucky,US,3/8/2020,1,0,0
2399,Kentucky,US,3/9/2020,4,0,0
2400,Kentucky,US,3/10/2020,5,0,0
2401,Kentucky,US,3/11/2020,8,0,0
2402,Kentucky,US,3/12/2020,10,0,0
2403,Kentucky,US,3/13/2020,14,0,0
2404,Kentucky,US,3/14/2020,16,0,0
2405,Kentucky,US,3/15/2020,18,0,0
2406,Kentucky,US,3/16/2020,21,1,0
2407,Kentucky,US,3/17/2020,26,1,0
2408,Kentucky,US,3/18/2020,28,1,0
2409,Kentucky,US,3/19/2020,50,2,0
2410,Kentucky,US,3/20/2020,64,2,0
2411,Kentucky,US,3/21/2020,87,3,0
2412,Kentucky,US,3/22/2020,103,3,0
2413,Kentucky,US,3/23/2020,123,4,0
2414,Kentucky,US,3/24/2020,162,4,0
2415,Kentucky,US,3/25/2020,197,5,0
2416,Kentucky,US,3/26/2020,247,5,1
2417,Kentucky,US,3/27/2020,301,7,1
2418,Kentucky,US,3/28/2020,380,9,1
2419,Kentucky,US,3/29/2020,438,9,1
2420,Kentucky,US,3/30/2020,479,11,1
2421,Kentucky,US,3/31/2020,628,11,1
2422,Kentucky,US,4/1/2020,632,18,1
2423,Kentucky,US,4/2/2020,770,31,1
2424,Kentucky,US,4/3/2020,770,34,1
2425,Kentucky,US,4/4/2020,917,40,1
2426,Kentucky,US,4/5/2020,955,45,1
2427,Kentucky,US,4/6/2020,955,45,1
2428,Kentucky,US,4/7/2020,1149,65,1
2429,Kentucky,US,4/8/2020,1149,65,1
2430,Kentucky,US,4/9/2020,1341,73,1
2431,Kentucky,US,4/10/2020,1693,90,1
2432,Kentucky,US,4/11/2020,1693,90,1
2433,Kentucky,US,4/12/2020,1963,97,1
2434,Kentucky,US,4/13/2020,2018,113,1
2435,Kentucky,US,4/14/2020,2048,106,1
2436,Kentucky,US,4/15/2020,2210,115,1
2437,Kentucky,US,4/16/2020,2435,129,1
2438,Kentucky,US,4/17/2020,2522,137,1
2439,Kentucky,US,4/18/2020,2707,144,1
2440,Kentucky,US,4/19/2020,2960,146,1
2441,Kentucky,US,4/20/2020,3050,154,1
2442,Kentucky,US,4/21/2020,3204,171,1
2443,Kentucky,US,4/22/2020,3378,185,1
2444,Kentucky,US,4/23/2020,3479,191,1
2445,Kentucky,US,4/24/2020,3779,200,1
2446,Kentucky,US,4/25/2020,3915,205,1
2447,Kentucky,US,4/26/2020,4085,208,1
2464,Louisiana,US,1/22/2020,0,0,0
2465,Louisiana,US,1/23/2020,0,0,0
2466,Louisiana,US,1/24/2020,0,0,0
2467,Louisiana,US,1/25/2020,0,0,0
2468,Louisiana,US,1/26/2020,0,0,0
2469,Louisiana,US,1/27/2020,0,0,0
2470,Louisiana,US,1/28/2020,0,0,0
2471,Louisiana,US,1/29/2020,0,0,0
2472,Louisiana,US,1/30/2020,0,0,0
2473,Louisiana,US,1/31/2020,0,0,0
2474,Louisiana,US,2/1/2020,0,0,0
2475,Louisiana,US,2/2/2020,0,0,0
2476,Louisiana,US,2/3/2020,0,0,0
2477,Louisiana,US,2/4/2020,0,0,0
2478,Louisiana,US,2/5/2020,0,0,0
2479,Louisiana,US,2/6/2020,0,0,0
2480,Louisiana,US,2/7/2020,0,0,0
2481,Louisiana,US,2/8/2020,0,0,0
2482,Louisiana,US,2/9/2020,0,0,0
2483,Louisiana,US,2/10/2020,0,0,0
2484,Louisiana,US,2/11/2020,0,0,0
2485,Louisiana,US,2/12/2020,0,0,0
2486,Louisiana,US,2/13/2020,0,0,0
2487,Louisiana,US,2/14/2020,0,0,0
2488,Louisiana,US,2/15/2020,0,0,0
2489,Louisiana,US,2/16/2020,0,0,0
2490,Louisiana,US,2/17/2020,0,0,0
2491,Louisiana,US,2/18/2020,0,0,0
2492,Louisiana,US,2/19/2020,0,0,0
2493,Louisiana,US,2/20/2020,0,0,0
2494,Louisiana,US,2/21/2020,0,0,0
2495,Louisiana,US,2/22/2020,0,0,0
2496,Louisiana,US,2/23/2020,0,0,0
2497,Louisiana,US,2/24/2020,0,0,0
2498,Louisiana,US,2/25/2020,0,0,0
2499,Louisiana,US,2/26/2020,0,0,0
2500,Louisiana,US,2/27/2020,0,0,0
2501,Louisiana,US,2/28/2020,0,0,0
2502,Louisiana,US,2/29/2020,0,0,0
2503,Louisiana,US,3/1/2020,0,0,0
2504,Louisiana,US,3/2/2020,0,0,0
2505,Louisiana,US,3/3/2020,0,0,0
2506,Louisiana,US,3/4/2020,0,0,0
2507,Louisiana,US,3/5/2020,0,0,0
2508,Louisiana,US,3/6/2020,0,0,0
2509,Louisiana,US,3/7/2020,0,0,0
2510,Louisiana,US,3/8/2020,0,0,0
2511,Louisiana,US,3/9/2020,0,0,0
2512,Louisiana,US,3/10/2020,0,0,0
2513,Louisiana,US,3/11/2020,5,0,0
2514,Louisiana,US,3/12/2020,19,0,0
2515,Louisiana,US,3/13/2020,29,0,0
2516,Louisiana,US,3/14/2020,77,1,0
2517,Louisiana,US,3/15/2020,87,2,0
2518,Louisiana,US,3/16/2020,115,3,0
2519,Louisiana,US,3/17/2020,196,4,0
2520,Louisiana,US,3/18/2020,257,6,0
2521,Louisiana,US,3/19/2020,392,10,0
2522,Louisiana,US,3/20/2020,537,14,0
2523,Louisiana,US,3/21/2020,763,20,0
2524,Louisiana,US,3/22/2020,837,20,0
2525,Louisiana,US,3/23/2020,1172,35,1
2526,Louisiana,US,3/24/2020,1388,46,1
2527,Louisiana,US,3/25/2020,1795,65,1
2528,Louisiana,US,3/26/2020,2304,83,1
2529,Louisiana,US,3/27/2020,2744,119,1
2530,Louisiana,US,3/28/2020,3315,137,1
2531,Louisiana,US,3/29/2020,3540,151,1
2532,Louisiana,US,3/30/2020,4025,185,1
2533,Louisiana,US,3/31/2020,5237,239,1
2534,Louisiana,US,4/1/2020,6424,273,1
2535,Louisiana,US,4/2/2020,9149,310,1
2536,Louisiana,US,4/3/2020,10297,370,1
2537,Louisiana,US,4/4/2020,12496,409,1
2538,Louisiana,US,4/5/2020,13010,477,1
2539,Louisiana,US,4/6/2020,14867,512,1
2540,Louisiana,US,4/7/2020,16284,582,1
2541,Louisiana,US,4/8/2020,17030,652,1
2542,Louisiana,US,4/9/2020,18283,702,1
2543,Louisiana,US,4/10/2020,19253,755,1
2544,Louisiana,US,4/11/2020,20014,806,1
2545,Louisiana,US,4/12/2020,20595,840,1
2546,Louisiana,US,4/13/2020,21016,884,1
2547,Louisiana,US,4/14/2020,21518,1013,1
2548,Louisiana,US,4/15/2020,21951,1103,1
2549,Louisiana,US,4/16/2020,22532,1156,1
2550,Louisiana,US,4/17/2020,23118,1213,1
2551,Louisiana,US,4/18/2020,23580,1267,1
2552,Louisiana,US,4/19/2020,23928,1296,1
